pv_output,direct_irradiance,diffuse_irradiance,reflected_irradiance,sun_height,temp,wind_speed,year_sin,year_cos
5.27969,0.7893689934225695,0.2665134689806251,0.43161327450604253,0.1554835199709843,0.401446777439102,0.06915844276944595,0.5808002734538009,0.8140460935082178
3.63151,0.35826016723543136,0.543045814104709,0.33908817699341387,0.1618307113388039,0.4442812385909203,0.24446343927267078,0.5947266869607634,0.8039279618328213
3.8217,0.4854868343985439,0.3617306708922292,0.3458021612635079,0.1682232397878225,0.4870477759193065,0.28036366462040563,0.6084768701151261,0.7935716089521474
0.50341,0.01365178426944409,0.16388154115188666,0.07340622801969435,0.17475177948043696,0.5192776301378004,0.2213847229776984,0.6220467484408675,0.7829801036770629
0.55834,0.023895276651625313,0.15705393274032362,0.07532450923972121,0.18134832479484952,0.48176669864746685,0.12759344160385427,0.6354323008901774,0.7721565844991642
1.69848,0.08039559098778887,0.41282567660557695,0.19982096041946415,0.1880582128122591,0.3534246342726632,0.49390006993550395,0.6486295610349814,0.7611042586607747
3.6669,0.33638981694035636,0.5269316481587869,0.33614681245603933,0.19481343791086725,0.3019383761111913,0.4245085088196441,0.6616346182422783,0.7498264012045686
5.53742,0.7904960210340299,0.2822772583506417,0.4578937272204098,0.2016366686312735,0.3933383710169045,0.3805268474628953,0.6744436188329455,0.7383263540031065
1.13641,0.020456911600651297,0.3705658423873587,0.15998465375023976,0.20859591059527582,0.40969103150816355,0.2355272359934727,0.6870527672236669,0.7266075247685656
0.38291,0.008015214156727008,0.13225610949425823,0.05774026472280837,0.21555515255927815,0.5056504130617512,0.6047866967130313,0.6994583270516471,0.7146733860429609
4.99176,0.6777689149459328,0.39335610254985764,0.4463200971929151,0.22265040576687678,0.5267407602373937,0.3733001787240656,0.7116566222817746,0.702527474169157
2.27249,0.17868328232829297,0.4156634112158383,0.24119189206471,0.21757265267262105,0.5072636038682617,0.45831066904965434,0.7236440382959124,0.6901733882429719
4.03652,0.4025135436640856,0.5208426714477812,0.3672869109278087,0.22527995647640198,0.37058389016717747,0.5136374232652109,0.7354170229639855,0.6776147890466889
5.17541,0.6147656369710882,0.4635355837400016,0.45539996163437557,0.23300992882078242,0.2910450929282809,0.5278576423964567,0.7469720876965552,0.6648553979642865
5.93716,0.8250973439668221,0.35356153054589295,0.5181277575292538,0.24083057532756025,0.29958651372485756,0.1324112207630741,0.7583058084785625,0.6518989958787126
0.83876,0.04387388174372795,0.20747975075914923,0.10505786815013747,0.2486738903749377,0.36688204179013234,0.2679306861449996,0.7694148268839378,0.6387494220515272
0.37554,0.0015623724575646177,0.14625854634756094,0.06100134279685403,0.25660787958471243,0.5162465295171464,0.4244308027041729,0.7802958510707755,0.6254105729852463
3.13814,0.27182846267419164,0.5419757451026193,0.33902423428607964,0.26456453733508634,0.4282597067388923,0.15494599424974742,0.7909456567567772,0.6118864012687243
2.77505,0.18651948955816794,0.5813852185276609,0.31530148986508083,0.27256653216665905,0.39814398152472,0.229388452871241,0.8013610881746766,0.5981809144059164
0.5632,0.0086295659296832,0.19313009387566996,0.08363706119317092,0.28068186970122844,0.3509114528056784,0.32854145621260394,0.8115390590073611,0.5842981736283683
5.45599,0.6830417429832865,0.4999842172713556,0.5156339919432188,0.28875187015459947,0.330152234269267,0.17569352708058122,0.8214765533024142,0.5702422926917871
2.41696,0.19687611431811963,0.4372604970928214,0.26939062599910474,0.29691254477036766,0.3557425347472809,0.16566943818478513,0.8311706263658079,0.5560174366570446
4.99754,0.5529538291013709,0.6032758631574295,0.4883943986188375,0.30509588792673525,0.3665254417171142,0.3282306317507188,0.8406184056344782,0.5416278206559814
0.46545,0.00016182226187424548,0.1782375111268237,0.07366199884903127,0.31332456816430165,0.3958515524838893,0.30491879710933256,0.8498170915275278,0.5270777086423722
2.63112,0.1212249229196173,0.6365111331367856,0.3117846409616983,0.32155324840186783,0.3376832881922923,0.7674255963944364,0.8587639582758029,0.5123714121284237
3.63101,0.23962440050580197,0.7139222605917892,0.3903062855681309,0.3298499342612322,0.2666944022279014,0.6908073665397467,0.8674563547295968,0.49751328890718066
5.87517,0.7321855886535384,0.48213079462882175,0.5609693714431868,0.3381466201205966,0.25065588942001543,0.3390317818012277,0.8758917051442429,0.48250774176121847
3.1228,0.25365854357100204,0.5550154355086143,0.3356992135046997,0.3465339801423585,0.3217126992078384,0.09907529722589169,0.8840675099433636,0.46735921715800227
3.60177,0.34565951164046244,0.5382478645968145,0.38998657203145976,0.35487600308292155,0.3898233131542974,0.26373455590955014,0.8919813464595485,0.45207220393230435
6.19606,0.8846508004473741,0.32489693878195214,0.6005499072830743,0.35059164890964334,0.3990864245748393,0.39024011189680635,0.8996308696522433,0.43665123195606403
3.68594,0.41712480506145666,0.43822008699440024,0.38519086898139265,0.35963639660878644,0.5325991900084055,0.5672546429403995,0.9070138128026359,0.4211008707960896
5.45378,0.5773159558182264,0.6293520874236904,0.5473495747809961,0.3687038128485287,0.3737932908243405,0.6672624135519467,0.9141279881853337,0.40542572835999735
6.34479,0.8327201749398895,0.4372099923611593,0.6183899226293241,0.3778165661694699,0.29363468869662673,0.4602533219364364,0.9209712877166346,0.38963044953078796
5.28345,0.5858696228109244,0.6072467976843581,0.5440245539996164,0.3869066509498119,0.3062260674653376,0.2766337710777838,0.9275416835791966,0.37371971479046906
2.70874,0.17210585180804155,0.5776636511133137,0.32080056269582446,0.3959287301083556,0.37698571052564545,0.44921905353951364,0.9338372288229252,0.35769823883312546
3.45222,0.2498865096083758,0.6556839918939905,0.3936313063495108,0.4051094890510949,0.3665339321950432,0.5047789261014841,0.9398560579418954,0.3415707691678556
4.656149999999999,0.5112795844748008,0.5741819811743611,0.49932860157299064,0.4142222423720361,0.36565092249042697,0.18222084078016942,0.9455963874271426,0.3253420847119801
6.33595,0.9026932666186451,0.38128862822835713,0.6640450156659632,0.42331232715237777,0.3635537744419633,0.211282927966431,0.9510565162951535,0.30901699437494745
5.34048,0.6452913301933132,0.5733960012878707,0.582006522156148,0.43247041755451776,0.3868346649232885,0.1339653430724998,0.9562348265919056,0.29260033563334836
4.46527,0.45373243763040655,0.658360742672079,0.5139075388451946,0.44156050233485966,0.40027509148489965,0.2320304607972648,0.9611297838723007,0.27609697309746883
4.775,0.5255170794089048,0.6542919552275552,0.5579640641984781,0.45069592419640037,0.43868601363570753,0.12805967829668197,0.9657399376548549,0.2595117970697999
5.69048,0.7996511513009508,0.41935025662716774,0.6343755994628806,0.45978600897674204,0.4861732566926192,0.19131245629031007,0.970063921851507,0.2428497220959356
3.29289,0.22794169243173032,0.7147271797526531,0.40865784257305443,0.46887609375708383,0.5046909890557739,0.32271349755225737,0.9741004551724205,0.22611568550828828
1.51646,0.04757574499102817,0.4504958933340067,0.21356864249632326,0.47792084145622693,0.4727498110868661,0.3757090683036755,0.9778483415056568,0.20931464596304847
4.71092,0.46814893949136255,0.7134929703726618,0.56071360061385,0.48696558915537036,0.43593509878671066,0.16901080115005057,0.9813064702716093,0.19245158197082998
4.6666,0.46334582563006854,0.7194241197972235,0.548052944561672,0.49601033685451323,0.44684536292547905,0.2864247416271661,0.9844738167520922,0.1755314904214282
1.70517,0.1075645463176843,0.3956951029349562,0.22846729330519788,0.5050550845536563,0.5229115546914135,0.30771621726629883,0.9873494423939864,0.15855938510313478
3.80588,0.296993972478759,0.749597540419568,0.47630922693266825,0.5140091580904019,0.4464208390290289,0.28494832543321164,0.989932495087353,0.141540295217043
3.74693,0.3376127922646095,0.6465047569144133,0.46198606048980106,0.5229405630865486,0.46626308594910804,0.1693993317274069,0.9922222094179323,0.12447926388678915
3.69408,0.35350574325824113,0.6027645027493513,0.45213888356032983,0.5318719680826949,0.5070683228758947,0.2355272359934727,0.994217906893952,0.10738134666416309
2.06503,0.13690736176727095,0.4666384681914887,0.2679199437304175,0.54084871016004,0.524737007446149,0.28424897039396996,0.995918996147179,0.09025161003104117
0.74657,0.020296521394191868,0.23417465798827025,0.10863865976085428,0.5496894409937888,0.5496565601677718,0.4025176781412697,0.9973249731081555,0.07309512989807777
5.10677,0.6912846539509692,0.4862816522622963,0.6446064326363578,0.5584848347463389,0.5433481350665228,0.2890667495531899,0.9984354211555643,0.055916990100603484
5.6064300000000005,0.7736951469074047,0.506827608411563,0.7043289212865272,0.5672348914176906,0.6108813965138098,0.27531276711477193,0.9992500112396835,0.03872228089217446
3.82823,0.38870709740984133,0.6052329215093339,0.49920071615832207,0.5760302851702407,0.6806052012667794,0.5263812262025022,0.9997685019798909,0.021516097436222254
2.6428100000000003,0.15236639997021326,0.6443646189102341,0.35360317155828375,0.5846669991385954,0.5809694427699335,0.35643795166679626,0.9999907397361901,0.004303538296244289
0.9998,0.018283051480960107,0.3309638196728556,0.14841102372274442,0.5933717187287483,0.49510523947393,0.4208563213924936,0.9999166586547379,-0.01291029607500882
6.77374,0.9556735887451902,0.39438197991174295,0.8005626958245412,0.6019404270753048,0.472554530094499,0.8574869842256586,0.9995462806873573,-0.030120304846908114
6.18952,0.946340883606832,0.33628575577174386,0.7793337169895773,0.6104864668812621,0.5651601728661306,0.32255808532131475,0.9988797155850336,-0.04732138832243185
5.80321,0.9132131456958857,0.3337447364599971,0.7605345610333141,0.6190098381466203,0.6428480459165046,0.24935892454736192,0.9979171608653922,-0.06450844944931623
5.31523,0.7304170002162403,0.5153976300654668,0.7065669160432252,0.6274425352495806,0.7094728262253882,0.30655062553422957,0.9966589017541702,-0.08167639533042241
1.93965,0.111816318844274,0.5079860606940612,0.28550418824733037,0.6357845581901437,0.6984182239618268,0.22029683736110034,0.9951053111006976,-0.09882013873287143
5.53412,0.7823533539453842,0.4123679774748897,0.716030436728691,0.6441265811307066,0.6416763599623023,0.45939855466625235,0.9932568492674143,-0.11593459959550041
5.42012,0.7719007814726399,0.46554630336929687,0.7285632073661998,0.6523325928276734,0.6373207447847239,0.25658559328619157,0.9911140639934547,-0.1330147065341959
5.80519,0.9246151709086534,0.35322062360717416,0.7992838416778566,0.66056127306524,0.679594834393228,0.16279431191234756,0.9886775902323405,-0.1500553983446526
5.79172,0.8664121426842734,0.4202246197940669,0.7838736492103069,0.6686766105998095,0.6904711366202803,0.28090760742870463,0.9859481499638304,-0.16705162550211924
1.55998,0.06928713713505857,0.44366197183098594,0.22981009015921733,0.6767012739719817,0.6295179955679704,0.31191234750174845,0.9829265519799822,-0.18399835165768005
3.77019,0.3589518500007876,0.6253464308937444,0.5087921222584564,0.6847259373441535,0.6154747450734002,0.39070634858963404,0.9796136916454901,-0.20089055513063506
6.20402,0.9472974966239294,0.3430312939943561,0.8314470234669735,0.6809176225234618,0.595870231535333,0.35954619628564766,0.9760105506323683,-0.21772323039653177
6.22406,0.9499181580330432,0.3490224177877665,0.8400792889570944,0.689395656707621,0.6099474439416195,0.371512938068226,0.9721181966290613,-0.23449138957040985
6.24283,0.9833638122460786,0.34418343318539657,0.868214080184155,0.6978056852699822,0.6049890048310819,0.19690729660424278,0.9679377830240642,-0.25119006388481935
5.60381,0.7522186118514042,0.5983926869148553,0.7914828313830807,0.6947000952078707,0.6372528209612919,0.1284482088740384,0.9634705485641488,-0.2678143051621742
4.32055,0.5337771750415654,0.5491316342699857,0.6186456934586609,0.7033594777168243,0.6970682379711153,0.14577667262413552,0.9587178169872964,-0.2843591872810034
5.28753,0.7680614409055173,0.4422951875303817,0.7500479570305006,0.7119508546039807,0.7304018543203796,0.21011733623436163,0.9536809966304457,-0.30081980763566735
5.38979,0.776281438986563,0.41901566277990665,0.7548436600805678,0.7203835517069409,0.7391979894548264,0.40414950656616677,0.9483615800121715,-0.3171912885891061
1.89975,0.04823019431559923,0.6160219948106389,0.2949677089327955,0.728725574647504,0.6443168985982219,0.262646670292952,0.9427611433904207,-0.3334687789181868
1.79808,0.05503245753597681,0.5717135624143788,0.27879020397723636,0.7370222605068685,0.6102870630587796,0.21711088662677758,0.9368813462954315,-0.3496474552512284
0.95543,0.007476761320756068,0.34751674547509165,0.1499456486987659,0.7451829351226368,0.5477207311999592,0.5275468179345715,0.9307239310379795,-0.36572252349726897
2.18875,0.04122457922631774,0.6871673789938195,0.3124880107423748,0.753275604116607,0.3970572003498077,0.7102338954075688,0.9242907221930934,-0.3816892202666588
5.65127,0.6596720306688987,0.6524706283419928,0.7648826651320416,0.7612322618669808,0.49324582480747836,0.5537337788483955,0.9175836260593937,-0.39754281428255595
3.99124,0.4516287482260413,0.5138414530211299,0.53833365304687,0.7690755769143583,0.5852571341240798,0.43422177325355504,0.9106046300942163,-0.4132786077829042
5.11164,0.570542333706145,0.6515836389921781,0.707334228531236,0.7768508863399372,0.5505480603503171,0.48170020980651174,0.9033558023246845,-0.4288919379124835
4.61672,0.47849553986341054,0.6773631479599245,0.6407059274889698,0.7844675159813211,0.5543178325507943,0.39342606263112906,0.895839290734909,-0.4443781781046132
1.28731,0.018642497390079005,0.4557831074298773,0.20186712705415946,0.7920388085415059,0.5735148031482692,0.10125106845908775,0.8880573226294932,-0.45973273945210397
1.8307,0.06453271315786835,0.5498639528790854,0.2791099175139075,0.7993834156956975,0.5942910026405386,0.24990286735566092,0.8800122039735357,-0.47495107206704995
5.47852,0.6264798502642859,0.6665519788385175,0.7709572223287933,0.8067733599310877,0.5490876981465286,0.378817312922527,0.8717063187093218,-0.49002866642905923
5.31648,0.6256420978466182,0.6115902046072941,0.741479634247714,0.8139366187604841,0.5274115079937849,0.339109487916699,0.8631421280499114,-0.5049610547215204
4.14963,0.31976365357433867,0.8240857065296305,0.5972248865016944,0.8210092034274833,0.4929741295137503,0.33887636957028516,0.854322169749827,-0.5197438121555155
4.94057,0.5322477398585416,0.7103364246437838,0.7167977492167018,0.827923108310287,0.5126380763973204,0.182376253011112,0.8452490573530633,-0.5343725582809787
5.01705,0.5719615006222281,0.6863435205585822,0.7302257177568897,0.834791676111892,0.5635215106258331,0.2159452948947082,0.835925479418637,-0.548842958284719
5.08483,0.6546655649387009,0.5605614863542527,0.7668009463520684,0.8415242326699007,0.6393075166201105,0.15502370036521873,0.8263541987239096,-0.5631507242749186
4.56221,0.5721118664407837,0.5031186671801313,0.6787518383528351,0.8480754409031147,0.6476366754684622,0.2750796487683581,0.8165380514459161,-0.5772916165517272
5.95159,0.9329554616445438,0.36575211015081976,0.9296630219323485,0.8545359749739311,0.6599393779875868,0.16831144611080895,0.8064799463209448,-0.5912614448635781
5.82604,0.9251679442987726,0.35742514251803964,0.9233966366135942,0.8609058348823503,0.6920843274267907,0.0928588079881887,0.7961828637826158,-0.6050560696488488
4.94694,0.6408734392386047,0.559885985568273,0.758552337105953,0.8670943464659745,0.7302660066735156,0.29878001398710086,0.7856498550787145,-0.6186714032625031
5.29575,0.7776519160185422,0.45109563702249356,0.8340686744676769,0.8732148524278006,0.7700863481605378,0.2319527546817935,0.7748840413670407,-0.6321034111873487
3.6872,0.30153072403289716,0.7505634434126047,0.5566212673444593,0.8791313415242327,0.7116803504869289,0.3241122076307406,0.7638886127905428,-0.6453481132295501
5.378620000000001,0.7813638036537462,0.4495678688897166,0.841358143103779,0.8849118193770685,0.7337301216685486,0.2688631595306551,0.7526668275320084,-0.6584015846980488
4.22762,0.4098227545013082,0.7440041413879961,0.6322654901208516,0.8906242916081063,0.7613156844598782,0.45551324889268796,0.741222010848596,-0.6712599575675313
4.85859,0.5598806811428375,0.6289354233874787,0.737834899929663,0.8961554155143491,0.6544715102013092,0.3097365762685523,0.7295575540864875,-0.6839194216246106
5.28256,0.5917797155078713,0.7401279032329342,0.7905876334804015,0.9015731967175952,0.5926438499223121,0.2321858730282073,0.717676913675962,-0.6963762255968722
5.9105,0.8786290074280714,0.41083705279638383,0.9294072511030117,0.9068322981366458,0.6165275643365964,0.1527702230165514,0.705583610107178,-0.7086266782644596
5.88674,0.8721002667919238,0.4062600614895108,0.921094699149562,0.9120007253932992,0.6557790438023756,0.28191778692983144,0.6932812268869777,-0.7206671495538609
3.81347,0.3620952116363095,0.7106583923081293,0.5852676002301936,0.9170331414063561,0.6926531894480339,0.23327375864480532,0.6807734094770161,-0.7324940716135789
1.60992,0.04707309354042764,0.5280837873498274,0.26823965726708865,0.9219068776352176,0.6878730503740055,0.31424353096588703,0.6680638642135335,-0.7441039398713607
5.79793,0.8531899750392741,0.4342617786503873,0.9255706886629579,0.9265765969986853,0.6528328479610117,0.2331183464138628,0.6551563572090853,-0.7554933140726803
4.96487,0.6358855902287994,0.5721744180907948,0.7839375919176417,0.9311783107403543,0.6790854057174878,0.1850182609371358,0.6420547132365637,-0.766658819300159
4.55384,0.5423924204171005,0.5605677994457106,0.7015154421638211,0.9355533390760303,0.6916852749641277,0.372600823684824,0.6287628145958344,-0.777597146973627
3.71672,0.33427610314808737,0.657325395673007,0.552081335123729,0.9399510359523052,0.6285925334737092,0.46375009713264426,0.6152845999633276,-0.7883050558305255
4.05324,0.3154059089470526,0.8437004816888782,0.613913933115928,0.9440313732601894,0.6187775409877821,0.3452482710389308,0.6016240632249226,-0.7987793728863649
5.76347,0.8642411466754117,0.4146596296740551,0.9418760790331856,0.9480437049462754,0.6838910162253033,0.24928121843189055,0.5877852522924732,-0.8090169943749473
5.0744,0.6758757376875455,0.5149241482061351,0.8116887269006969,0.9518973568481662,0.731683916487659,0.27546817934571444,0.5737722679043246,-0.8190148866680801
4.76237,0.5787666279534353,0.5916439921465142,0.7463392800051154,0.9556603345876592,0.6878815408519345,0.26785298002952834,0.5595892624101765,-0.8287700871745037
5.08502,0.651373269540038,0.5826415237277542,0.8185305965854595,0.95915128983996,0.6923730036763769,0.22565855932861922,0.545240438540651,-0.8382797052177743
2.17913,0.13072804265233848,0.5794849779988762,0.3813543065413389,0.9625742394704627,0.6831863065571961,0.1153158753593908,0.5307300481619334,-0.8475409228928311
5.64927,0.8043597495048668,0.49225383678133344,0.9173220794168424,0.965883846397969,0.6919145178682107,0.160230010101795,0.5160623910158528,-0.8565509959010036
5.12794,0.5406897065288838,0.860288129494132,0.824029669416203,0.9690347735412795,0.738247055926778,0.2712720491102649,0.5012418134457758,-0.865307254363206
1.62352,0.036826737047416784,0.5633045245926478,0.2707334228531236,0.9720270209003944,0.7128944888307762,0.3095034579221385,0.48627270710869,-0.8738071036110808
2.8061000000000003,0.11329849619860889,0.8472200301765771,0.4504124304623057,0.9749059255565126,0.7208840285619678,0.22029683736110034,0.4711595076738638,-0.8820480249558537
4.3889700000000005,0.5527690939528596,0.5513917210118622,0.7199948845834132,0.9774901391848391,0.7817352838791294,0.13823917942342062,0.4559066935084588,-0.8900275764346767
5.07477,0.746715222892265,0.45511076318962634,0.8672549395741415,0.9800516842725665,0.8415591913668821,0.21983060066827265,0.440518784350495,-0.8977433935342337
4.8758300000000006,0.6918875492806069,0.48701397087139603,0.8227508152695184,0.9824092124948994,0.8720569880878595,0.2900769290543166,0.42500033996955416,-0.9051931898913974
4.64346,0.6463438909232031,0.5293022140011743,0.795766992774474,0.9846307294736364,0.8615712478455411,0.12611702540989977,0.4093559588156213,-0.9123747579707273
4.55818,0.5812612684860453,0.5892071388438205,0.7684634567427584,0.986761572289976,0.8557892323758904,0.15603387986634543,0.39359027665646673,-0.9192859697186104
4.751539999999999,0.6518143426078016,0.5214329454990814,0.8056141697039452,0.9886203926191232,0.8698494638263188,0.24213225580853215,0.3777079652039649,-0.9259247771938498
4.45187,0.5897003710455581,0.5331626694275919,0.7569537694225973,0.9905018814888696,0.886516272000951,0.23537182376253007,0.36171373072976765,-0.9322892131745133
3.43053,0.23346513016667692,0.8908561183325863,0.5690900952746338,0.9920886793308247,0.8781616417188123,0.14057036288755925,0.3456123126707335,-0.9383773917408641
4.17766,0.4961284381860441,0.6036704313735393,0.6992135046997889,0.9935394659291833,0.8581241138063662,0.22425984925013603,0.3294084822245304,-0.9441875088341993
3.73232,0.37191338356029024,0.6649610797911629,0.6091821727731952,0.9948995783651448,0.8786371084828364,0.5005827958660347,0.3131070409358269,-0.9497178427914316
4.77835,0.6707303625821105,0.48766737583727376,0.8017136645565572,0.9960783424763114,0.883790828585741,0.34237314476649316,0.29671281927349075,-0.9549667548552551
4.30586,0.4752820075125627,0.6514289682514631,0.7057356608478802,0.9970530897220836,0.8348177518912538,0.5733157199471599,0.28023067519921585,-0.9599326896597447
2.91647,0.23573637005457562,0.6241248476966685,0.4937016433275785,0.9979371628054584,0.7724891534144457,0.4841090993861217,0.26366549272800704,-0.9646141756912435
4.4149,0.5350015824212334,0.5629225825594535,0.7110429055566212,0.9986625561046379,0.7387479941245891,0.27593441603854224,0.24702218048093552,-0.9690098257244062
3.81711,0.38074343724804777,0.6622969551959899,0.6203082038493509,0.9992519381602211,0.7467290433778517,0.26591032714274615,0.23030567023061221,-0.9731183372332619
3.86675,0.3856725719858456,0.6904722823719547,0.6444146045143551,0.9996599718910096,0.757843078986916,0.2556531199005361,0.21352091543979612,-0.9769384927771817
3.7051,0.3791180543522312,0.6441089387061949,0.607455719675171,0.9999773314594004,0.7821428268197216,0.19628564768047252,0.19667288979357647,-0.980469160361632
4.45356,0.5521389895703405,0.58451019879925,0.7504955559818403,0.9999999999999999,0.8186773533482199,0.22977698344859743,0.1797665857255624,-0.9837092937736097
5.2047,0.7624864491756372,0.4486335313539687,0.8827290747490248,0.9999773314594004,0.8491751500691973,0.31035822519232265,0.16280701293851715,-0.986657932891657
5.38069,0.8586833396105095,0.38980183205914104,0.9565829017200581,0.999750646053407,0.8364309426977644,0.14616520320149196,0.1457991969198751,-0.9893142039703663
5.43962,0.8846450722257149,0.36229569257769834,0.9700748129675804,0.9994332864850163,0.8716749165810542,0.16675732380138325,0.12874817745258132,-0.99167731989929
5.2367,0.8469419172644305,0.39954608872418734,0.9482064070592748,0.9989572471324296,0.9085151003149967,0.16465925868365844,0.11165900712169512,-0.993746580436178
5.14643,0.778503988990358,0.4864994539175889,0.9170663085875055,0.9983225279956477,0.9219894887883238,0.15533452482710391,0.09453674981719912,-0.9955213724144752
5.09147,0.7645743859704396,0.4737217568070909,0.890594027751135,0.9974837919934713,0.9347336961597568,0.19799518222084078,0.07738647923346301,-0.9970011699250151
4.16018,0.540516427823691,0.5462528645652489,0.7206343116567554,0.996577050369497,0.9022236561696058,0.15883130002331186,0.06021327736579302,-0.9981855344718586
4.58526,0.6567348850131105,0.4775159247732021,0.8004987531172069,0.9954209547989302,0.8930963923959279,0.08796332271349759,0.04302223300453059,-0.99907411510223
